,name,artist,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,spotify_id,release_date_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,10,11,12,genres_together,artist_id,artist_followers,artist_popularity
317,Dirtbag,Brad Sucks,I Don't Know What I'm Doing,2003-08-26,0.23720985331718097,0.31,0.00451,0.614,0.559,0.0218,0.0975,0.757469197111642,0.047961373390557935,0.689,0.7728926578241647,4,6hg5KUXdSxFYJSvcId0Uu4,2003,one-person band,ottawa indie,,,,,,,,,,,,"one-person band,ottawa indie",13yy1c4aDXIWu2zfvtvGLn,18900,42
318,Fight the Fight,Mortimer,Fight the Fight,2019-11-15,0.2942696250498885,0.0,0.0523,0.825,0.74,1.22e-05,0.135,0.9019407832926207,0.058690987124463516,0.93,0.6862989538788624,4,6l8caAUFT1rrszRTpfQk5v,2019,modern reggae,,,,,,,,,,,,,modern reggae,6qyqSsQOJmW6GDx8djH0dv,8182,42
319,Slow Lane,Wrldbeat,The Next Wrld,2020-01-11,0.20742482170584178,0.07,0.285,0.724,0.689,0.0158,0.0995,0.8999275226156283,0.047210300429184546,0.64,0.4652847237322123,4,7octrXGxuo4hEsde8pflek,2020,,,,,,,,,,,,,,,4KILvMrvEfp4myAYpMdoET,117,8
320,Reflectionz,Ghostown,Reflectionz,2008-12-24,0.4130092330777443,0.12,0.0356,0.827,0.581,0.0579,0.0941,0.8671516387941911,0.04495708154506437,0.72,0.5074726389794882,4,6xVl5ku7f7MBiLoX0fYS9W,2008,,,,,,,,,,,,,,,00RZetqBBpUStE663l5wx7,2417,26
321,Fly High,Blundetto,Fly High,2020-05-20,0.17707567964731816,0.5,0.487,0.613,0.478,0.00475,0.103,0.832443024722841,0.18884120171673818,0.487,0.5123915827112174,4,1A0GQQTh59wxrM5OT4Dw0o,2020,afropop,electro jazz,electronica,nu jazz,,,,,,,,,,"afropop,electro jazz,electronica,nu jazz",3bWxjvKUe8YV0VkI5d3I1Y,28165,53
322,Southern Man,Akshin Alizadeh,Street Bangerz Volume 8,2014-02-11,0.243523659497293,0.54,0.11,0.78,0.585,0.314,0.083,0.8088207661127963,0.041738197424892695,0.707,0.4349931144451692,4,29MvtOnoAULKQfEKAPCbja,2014,oriental classical,,,,,,,,,,,,,oriental classical,6eBIpic8O1RW435sVsjYfy,16514,46
323,"Prévu, Pas Prévu",Milk Coffee & Sugar,Milk Coffee And Sugar,2010-05-10,0.17911070808553606,0.4,0.232,0.825,0.765,0.251,0.193,0.8480659275763025,0.2575107296137339,0.875,0.4540987171124157,4,1NqY9Opb7PvlMFfFN8WZHG,2010,rap conscient,rap inde,,,,,,,,,,,,"rap conscient,rap inde",1MXjeAvBQlC8bKcqGpqtL1,13153,32
324,Lost in Thought,Funkdoobiest,Brothas Doobie,1995,0.21823599842613184,0.5,0.066,0.809,0.455,0.00124,0.0734,0.6922127077013931,0.15987124463519312,0.688,0.44659950230726486,4,0VOhoc5CtyjYLcCWy1Ds1t,1995,alternative hip hop,gangster rap,hardcore hip hop,hip hop,turntablism,,,,,,,,,"alternative hip hop,gangster rap,hardcore hip hop,hip hop,turntablism",0pbj7bsLCiQ5f8P9mFnuPN,66479,45
325,I Wonder,Protassov,Best of (Deluxe Edition),2011-09-09,0.2605851799723868,0.41,0.17,0.773,0.79,0.125,0.096,0.8421872063994845,0.10568669527896996,0.402,0.3869488536155203,4,2iGIavEP4eqqAEEZqEgeqG,2011,nu jazz,trip hop,,,,,,,,,,,,"nu jazz,trip hop",4qMSoir615wtgVxQn9fLZ2,8043,37
326,Post Revolution,Boulevard Apollon,Sorry for the Mess,2020-06-12,0.17197753148088865,0.04,0.0128,0.797,0.726,0.0104,0.0967,0.8579443266314122,0.06866952789699571,0.899,0.4540938851441134,4,4gAFBX9y9ImwlmeKhil7Km,2020,,,,,,,,,,,,,,,6OekhTNMp0nNFt9f4U9CpO,10,1
327,Politic Man,Soom T,Free as a Bird,2015-11-13,0.2021701328903186,0.42,0.206,0.819,0.744,0.00952,0.11,0.9385552841381902,0.041309012875536476,0.724,0.6520499625522456,4,1Gu07YiSpeuMxQdKnQAIdd,2015,french reggae,,,,,,,,,,,,,french reggae,0Rb6PZXrcxvzixAwZwFmMu,53261,52
328,You're Better,Jesse Maxwell,Radio Silence,2020-05-22,0.19909432067704536,0.07,0.741,0.681,0.219,0.00563,0.0971,0.7297130432448393,0.2521459227467811,0.469,0.40603512840955763,4,2dI5LkzGidr9NikKTRqjEH,2020,modern indie pop,,,,,,,,,,,,,modern indie pop,1DWZyavMIKzxC3zDSG5prd,162,27
329,Cry for Another,Claude Fontaine,Cry for Another,2019-01-25,0.21769163184459886,0.18,0.659,0.85,0.492,0.0839,0.0541,0.7975196628459453,0.04656652360515021,0.921,0.4349689546036578,4,7LKmSUpua8dwN2kcYEPxpI,2019,,,,,,,,,,,,,,,34Ri1nJORbduGK8LLHz61Y,5766,36
330,Blues,Stand High Patrol,Our Own Way,2020-07-24,0.2880178710189668,0.35,0.139,0.892,0.234,0.0301,0.0935,0.7176066357071913,0.1984978540772532,0.221,0.6810997559856007,4,7iyzQEUR13NFvurCLXPLqP,2020,french dub,,,,,,,,,,,,,french dub,4aoS8xjLh7iC8vgyEMtBlD,85683,55
331,Talk Show Host,Radiohead,Street Spirit (Fade Out),1996-01-22,0.30501592906875236,0.56,0.277,0.535,0.479,0.0285,0.139,0.6653155450567738,0.03336909871244635,0.504,0.42927689594356255,4,2sy0icOIskeP2lCqgZiTyE,1996,alternative rock,art rock,melancholia,oxford indie,permanent wave,rock,,,,,,,,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",4Z8W4fKeB5YxbusRsdQVPb,5461597,81
332,No Cocaine,Slightly Stoopid,Slightly Not Stoned Enough To Eat Breakfast Yet Stoopid,2008-07-22,0.3130446310083051,0.41,0.245,0.698,0.743,0.000648,0.24,0.8738893511931924,0.05922746781115879,0.816,0.3963325360585634,4,7JDhSFCtkelr1k1LmkJT3I,2008,reggae fusion,reggae rock,,,,,,,,,,,,"reggae fusion,reggae rock",6MxlVTY6PmY8Nyn16fvxtb,500683,68
333,This Joint,Slightly Stoopid,Closer to the Sun,2005,0.25808193986300576,0.59,0.241,0.781,0.726,0.00204,0.0764,0.8902370278903713,0.1094420600858369,0.961,0.3623734628300838,4,6wxGZ8D8lAuJpocaTAVVyL,2005,reggae fusion,reggae rock,,,,,,,,,,,,"reggae fusion,reggae rock",6MxlVTY6PmY8Nyn16fvxtb,500683,68
334,Wiseman,Slightly Stoopid,Live & Direct: Acoustic Roots,2001-03-16,0.11519276359118352,0.56,0.735,0.717,0.373,0.0,0.303,0.8512603011837973,0.06545064377682402,0.538,0.669290425454809,4,5lCRPA4XEg4VPbNu0lDHBA,2001,reggae fusion,reggae rock,,,,,,,,,,,,"reggae fusion,reggae rock",6MxlVTY6PmY8Nyn16fvxtb,500683,68
335,Time,Ilene Barnes,Time,2004-01-09,0.2865131064011023,0.1,0.408,0.491,0.54,0.000186,0.1,0.7835610554854642,0.0305793991416309,0.22,0.5934478509820975,4,3vBXyt4OJi7oY4XMntYWN7,2004,ectofolk,,,,,,,,,,,,,ectofolk,3xb6gGeohq2IFBbmupULoW,376,7
336,Neopolitin,Guustavv,Hemma,2018-11-02,0.11808806046135772,0.5,0.839,0.642,0.35,0.874,0.228,0.623922905537809,0.043133047210300424,0.353,0.46890386799062594,4,1Q3S8WiWMuVhnGOP9TVOXG,2018,lo-fi beats,,,,,,,,,,,,,lo-fi beats,4ztOXfl03SlHkzRIsrvWmX,7228,63
337,Seaside Swing,Guustavv,Hemma,2018-11-02,0.0843020755033628,0.35,0.897,0.804,0.574,0.878,0.262,0.766810726652887,0.08304721030042918,0.326,0.5402527119422097,4,4GsDgLgOHswSalI3YwOsHi,2018,lo-fi beats,,,,,,,,,,,,,lo-fi beats,4ztOXfl03SlHkzRIsrvWmX,7228,63
338,Solarity,Guustavv,Borta,2019-05-31,0.0931924561509898,0.43,0.0264,0.728,0.453,0.888,0.185,0.8681985343462271,0.033905579399141635,0.537,0.4830277113382136,4,7nAq1vilrU8hxJi8NAKWt8,2019,lo-fi beats,,,,,,,,,,,,,lo-fi beats,4ztOXfl03SlHkzRIsrvWmX,7228,63
339,Air Conditioning,Guustavv,Resan,2019-09-13,0.1202697576158436,0.52,0.984,0.638,0.231,0.935,0.0925,0.7059834107320215,0.0669527896995708,0.229,0.289797298929719,4,2riiA8hqsPHzi2OYZLRDLC,2019,lo-fi beats,,,,,,,,,,,,,lo-fi beats,4ztOXfl03SlHkzRIsrvWmX,7228,63
340,Cityscape,Guustavv,Vatten,2019-07-12,0.11180810090807679,0.53,0.187,0.922,0.508,0.386,0.0934,0.843046197621668,0.14163090128755365,0.696,0.6767461525452393,4,0WZ4gtS8RX39NqF1xhAXbQ,2019,lo-fi beats,,,,,,,,,,,,,lo-fi beats,4ztOXfl03SlHkzRIsrvWmX,7228,63
341,Clouds Above,Guustavv,Resan,2019-09-13,0.08924368302069863,0.43,0.308,0.875,0.724,0.603,0.14,0.7972780715647062,0.06126609442060085,0.232,0.5799666594187142,4,6VDYKL8kTXeaw4p2fbJtDW,2019,lo-fi beats,,,,,,,,,,,,,lo-fi beats,4ztOXfl03SlHkzRIsrvWmX,7228,63
342,Deprived,Guustavv,Resan,2019-09-13,0.10319272410345222,0.35,0.0199,0.536,0.547,0.959,0.135,0.8861836630606931,0.09946351931330472,0.146,0.419081442825735,3,6qkhexBqE6x2pYBkVmwT2A,2019,lo-fi beats,,,,,,,,,,,,,lo-fi beats,4ztOXfl03SlHkzRIsrvWmX,7228,63
343,Lavander Fields,Guustavv,Hemma,2018-11-02,0.10550980776526236,0.32,0.217,0.798,0.403,0.599,0.135,0.8122835744772232,0.34012875536480686,0.346,0.8309294291029451,4,1qtPTClqzQWgt251fQcJjq,2018,lo-fi beats,,,,,,,,,,,,,lo-fi beats,4ztOXfl03SlHkzRIsrvWmX,7228,63
344,Raining Snow,Guustavv,Vatten,2019-07-12,0.10069371482242508,0.34,0.65,0.783,0.216,0.265,0.111,0.7837221163396236,0.46137339055793986,0.0382,0.6479669493368123,4,0ie4SvfoSIun5KN0LGvFwW,2019,lo-fi beats,,,,,,,,,,,,,lo-fi beats,4ztOXfl03SlHkzRIsrvWmX,7228,63
345,Soft Rain,Guustavv,Borta,2019-05-31,0.10512057155670508,0.32,0.954,0.723,0.556,0.936,0.12,0.8857004804982148,0.05107296137339056,0.145,0.4348288275228914,4,0dwxuSqSD89fAon47OmAEU,2019,lo-fi beats,,,,,,,,,,,,,lo-fi beats,4ztOXfl03SlHkzRIsrvWmX,7228,63
346,Yawn Machine,Guustavv,Sova,2019-11-22,0.09623583201354993,0.58,0.691,0.66,0.249,0.779,0.117,0.6238960620621157,0.04699570815450643,0.036,0.5217414413761445,4,3wXAeVIUbRF9pReSBdgpkE,2019,lo-fi beats,,,,,,,,,,,,,lo-fi beats,4ztOXfl03SlHkzRIsrvWmX,7228,63
347,Skating through the City,Guustavv,Slask,2020-01-03,0.08208794199816383,0.56,0.689,0.775,0.432,0.928,0.0933,0.8447373365903417,0.15021459227467812,0.213,0.39619240897779706,4,0c8OTPZTXDbEWkJJe5JAxV,2020,lo-fi beats,,,,,,,,,,,,,lo-fi beats,4ztOXfl03SlHkzRIsrvWmX,7228,63
348,Excursion,Dylan Sitts,Swimmingly,2019-02-01,0.12546521483441242,0.53,0.44,0.831,0.444,0.319,0.0659,0.7771723082704748,0.047854077253218885,0.305,0.5504723249015486,4,2xGgdpk8jGngVguCfsQG8T,2019,chill beats,lo-fi beats,,,,,,,,,,,,"chill beats,lo-fi beats",6quCxsPM8fOxowmqOx5j93,9531,59
349,I Play Colors,Justnormal,I Play Colors,2018-08-31,0.10782548115095454,0.33,0.558,0.876,0.486,0.743,0.143,0.8284433468445493,0.3540772532188841,0.239,0.41094440820468214,4,39BdSgpSIIcWmKfu8BeF9h,2018,lo-fi beats,,,,,,,,,,,,,lo-fi beats,2YCz7aHoRoAZ435UDLOKOs,2447,58
350,One Time Again,Justnormal,I Play Colors,2018-08-31,0.06449897825495254,0.43,0.789,0.588,0.373,4.5e-05,0.117,0.8025393928005797,0.2886266094420601,0.424,0.8514797902925756,4,4GpJyQ58wvKwllL3CAbfX5,2018,lo-fi beats,,,,,,,,,,,,,lo-fi beats,2YCz7aHoRoAZ435UDLOKOs,2447,58
351,Golden Hours,Justnormal,Autumn Here,2019-10-18,0.1178751087675456,0.6,0.926,0.53,0.175,0.114,0.103,0.8530319705795506,0.17167381974248927,0.161,0.826749776521466,4,6pFCWGvher1KJdEEsj55dn,2019,lo-fi beats,,,,,,,,,,,,,lo-fi beats,2YCz7aHoRoAZ435UDLOKOs,2447,58
352,Jewelry Remover,Justnormal,Burgundy Blues,2019-06-21,0.13967374672287086,0.56,0.921,0.722,0.466,0.179,0.0883,0.7890371245268837,0.20600858369098712,0.0911,0.39628421637554057,4,2FllN4dJIdS4BvqJkTrLmZ,2019,lo-fi beats,,,,,,,,,,,,,lo-fi beats,2YCz7aHoRoAZ435UDLOKOs,2447,58
353,Isla Del Sol,Henyao,Coffee And Unicorns,2018-08-03,0.1064589235926502,0.37,0.866,0.458,0.57,0.936,0.69,0.7847153249402732,0.11051502145922745,0.219,0.6621632722089343,4,42rIyuxyROxxfyF6q8Vznz,2018,chill beats,,,,,,,,,,,,,chill beats,6cGhntyNrV6p2Dma040Erk,1915,44
354,Odyssey,[ocean jams],Odyssey,2019-02-22,0.09631198692391983,0.34,0.0102,0.765,0.363,0.36,0.117,0.8815934287171503,0.060193133047210294,0.226,0.4009325698823415,4,52qjvMK1ylDl9s9ebKB1mG,2019,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",3dHotvHEwOdiVKy5X6Gw9B,8971,57
355,Elysian,[ocean jams],Smoozie,2018-12-07,0.10678046654754535,0.32,0.0262,0.755,0.559,0.449,0.11,0.9018602528655411,0.04527896995708154,0.733,0.4010098813751782,4,5t8ZOUxTRJPnwSZQbHxwqE,2018,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",3dHotvHEwOdiVKy5X6Gw9B,8971,57
356,Float,[ocean jams],Float,2018-10-19,0.08423861307805455,0.31,0.404,0.721,0.397,0.892,0.108,0.8639841086623896,0.045171673819742485,0.397,0.410891256553357,4,70P2seSKHZFTOhham0h7XC,2018,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",3dHotvHEwOdiVKy5X6Gw9B,8971,57
357,Gilded,[ocean jams],Smoozie,2018-12-07,0.09300347915118301,0.28,0.573,0.687,0.39,0.713,0.128,0.8727887686897698,0.04023605150214592,0.189,0.4346693725689159,4,6lkYS0XhAeaHt7iOta9p7k,2018,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",3dHotvHEwOdiVKy5X6Gw9B,8971,57
358,Leaves,[ocean jams],Smoozie,2018-12-07,0.08791520291757923,0.3,0.46,0.629,0.327,0.915,0.109,0.8515824228921159,0.036802575107296134,0.26,0.4107511294725907,4,2kGs5epd1iZmKCOySJSDqt,2018,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",3dHotvHEwOdiVKy5X6Gw9B,8971,57
359,Summer Rain,[ocean jams],Float,2018-10-19,0.09049177738509423,0.51,0.605,0.882,0.635,0.789,0.0999,0.9262878157463827,0.05139484978540772,0.585,0.3963035442487497,4,3hapEcGo5JOo5ybrr82Bzc,2018,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",3dHotvHEwOdiVKy5X6Gw9B,8971,57
360,Spaced,[ocean jams],Automate,2019-04-26,0.13127837299264822,0.28,0.588,0.839,0.562,0.906,0.104,0.9037392961640673,0.056330472103004285,0.218,0.42520354666473387,4,30TTE0dmO2XoQw3hppYgp5,2019,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",3dHotvHEwOdiVKy5X6Gw9B,8971,57
361,Scootaloo,Jobii,Sheep Rotation,2019-03-29,0.11619405963493593,0.54,0.36,0.731,0.424,0.000834,0.19,0.8652457520199714,0.2778969957081545,0.604,0.4106931458529632,4,6pPdSiA17dUM773DCRFhUx,2019,lo-fi beats,,,,,,,,,,,,,lo-fi beats,2MGL4XU2LCJC47c7VvSwuE,5694,62
362,Salt Lamp,Jobii,Runoff,2019-04-26,0.10441684377384249,0.56,0.351,0.648,0.54,0.759,0.0951,0.8527635358226183,0.05783261802575107,0.249,0.7442245898866903,4,42JPhBkcrAn8wfZn9xdSzO,2019,lo-fi beats,,,,,,,,,,,,,lo-fi beats,2MGL4XU2LCJC47c7VvSwuE,5694,62
363,Moln,Osoku,Tape A,2019-09-13,0.1357827949134161,0.43,0.764,0.67,0.391,0.875,0.134,0.7140632969156846,0.1630901287553648,0.343,0.38650914450001206,4,2RBc8eeiRu57HV5k0NiNcl,2019,,,,,,,,,,,,,,,7tGFPYtcRKqkiEYu9ryCcl,1782,47
364,Surf,Osoku,Tape A,2019-09-13,0.11721368926822183,0.52,0.934,0.732,0.321,0.876,0.111,0.7065739671972727,0.08240343347639484,0.347,0.695890410958904,4,289bzvdfHv0bAMNSaxr3sK,2019,,,,,,,,,,,,,,,7tGFPYtcRKqkiEYu9ryCcl,1782,47
365,heelys,coldbrew,childhood,2020-02-28,0.04073018456283556,0.3,0.91,0.717,0.141,0.958,0.11,0.4971411698386707,0.0611587982832618,0.145,0.543480466768138,3,6l4p0eKkIFNiunb7XWKwJm,2020,,,,,,,,,,,,,,,7r3gH36F9O5GtmYPYymtLK,3065,54
366,christmas morning,coldbrew,childhood,2020-02-28,0.061772914518933665,0.28,0.861,0.611,0.317,0.831,0.0866,0.6849649692642202,0.044098712446351926,0.159,0.5548114324370031,4,3tMrydCO3COlmkqrKF2Uk3,2020,,,,,,,,,,,,,,,7r3gH36F9O5GtmYPYymtLK,3065,54
367,Chimney,Kupla,Allure,2019-05-16,0.07115266097949317,0.4,0.697,0.778,0.372,0.849,0.0922,0.7707567175797922,0.6158798283261802,0.397,0.4202942668696093,4,6RWNazEAfaJ4wXRITn4ukL,2019,lo-fi beats,,,,,,,,,,,,,lo-fi beats,7daSp9zXk1dmqNxwKFkL35,36636,73
368,wishes,Kurt Stewart,window painting,2020-05-05,0.14430086266590136,0.37,0.82,0.889,0.197,0.56,0.134,0.5138109682441682,0.26931330472103004,0.386,0.6040685173105264,4,5BTWKesOAolPfnKFF9wibT,2020,,,,,,,,,,,,,,,1SzLvjYm0lQLPi3AneCpDO,593,46
369,Reminisce,Howiewonder,Escape,2018-07-10,0.08690262466488313,0.47,0.606,0.393,0.266,0.926,0.11,0.6353582261831261,0.06802575107296137,0.493,0.3649247420936918,4,05Li9s63oMwigFbQJDr2cz,2018,,,,,,,,,,,,,,,6tLB3u0PouAAwQXDRFuiSk,1023,35
370,Blinds,less.people,Online Mall Music,2020-03-07,0.13377033089308557,0.57,0.774,0.818,0.171,0.894,0.061,0.5975626124070544,0.048605150214592274,0.205,0.5123142712183808,4,3tSPA3UxoMgm1MgaoYBCVs,2020,lo-fi beats,,,,,,,,,,,,,lo-fi beats,0QmdasntOdQpEwRd40wyp3,6368,62
371,Recollections,jrd.,Reflections,2018-06-02,0.11704868696242038,0.48,0.891,0.799,0.0375,0.928,0.102,0.6371298955788796,0.4892703862660944,0.615,0.3775313473943611,5,5DaL1ihlNVFZ7qdiNds13f,2018,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",47m9O7ZO0xLUBX51cfPdtp,5195,50
372,Merci,jrd.,Guidance EP,2018-08-05,0.05009723853833342,0.51,0.248,0.796,0.105,0.817,0.108,0.672697500872413,0.08165236051502145,0.922,0.7745306950786403,4,4eoIIRUjD5p7V5X5RCpIna,2018,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",47m9O7ZO0xLUBX51cfPdtp,5195,50
373,Mosaic - Skit,Psalm Trees,Psalm Trees,2018-03-23,0.0,0.49,0.685,0.772,0.0383,0.731,0.112,0.5893753523206184,0.5203862660944205,0.961,0.4303254330651591,4,6eP7ORSpvpgbbUt5aUUMIX,2018,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",5pmXkV6A8yQdoa64xzvZ0S,12971,63
374,smize,Meiji,Parallel Universe,2019-02-22,0.09059331726558743,0.48,0.961,0.635,0.304,0.893,0.103,0.6869513864655196,0.04345493562231759,0.0425,0.6764948901935203,4,7s3YrwYiXjOFH4O5OE6l2W,2019,focus beats,,,,,,,,,,,,,focus beats,38SV2EmHXCauyQrlisYdxh,142,36
375,headache,ilaywho,headache,2020-01-08,0.07476860894594553,0.53,0.964,0.836,0.408,0.427,0.336,0.6392773736343381,0.31759656652360513,0.251,0.43483365949119374,4,10gRgHWz059OBF7xjihFzq,2020,,,,,,,,,,,,,,,4OiOGOoUj1rFh8WmSREZey,1489,41
376,Coronavirus,ilaywho,Coronavirus,2020-03-27,0.0739421871408203,0.16,0.875,0.782,0.133,0.923,0.0891,0.32416181247147874,0.1427038626609442,0.217,0.8117271870696529,4,2kGuMZy2SSYrtObu2CqQlY,2020,,,,,,,,,,,,,,,4OiOGOoUj1rFh8WmSREZey,1489,41
377,empty streets,ilaywho,empty streets,2020-04-30,0.07511271631872804,0.31,0.854,0.638,0.0993,0.929,0.0812,0.43400531500818723,0.04463519313304721,0.519,0.38663477567587157,4,0YXcQrsbm2LlHvxjGpcAIC,2020,,,,,,,,,,,,,,,4OiOGOoUj1rFh8WmSREZey,1489,41
378,For Dilla,ilaywho,For Dilla,2020-06-06,0.030342090677933833,0.27,0.506,0.826,0.167,0.409,0.119,0.6336939306901458,0.286480686695279,0.716,0.3864849846585006,4,0AZLztTsXluEHb04TZm5it,2020,,,,,,,,,,,,,,,4OiOGOoUj1rFh8WmSREZey,1489,41
379,Empty Tapes,Rick Rellitz,Empty Tapes,2020-06-01,0.09506389255952423,0.22,0.0536,0.634,0.158,0.853,0.0537,0.5684105978042037,0.04742489270386266,0.0713,0.38834046048657916,4,1dT6ifDIjp469mFSVfKXwh,2020,,,,,,,,,,,,,,,31rSAgfej8O3jNfnRIwjnH,19,15
380,idle,Yauwe,idle,2020-01-06,0.10815125493420356,0.59,0.936,0.651,0.239,0.894,0.0955,0.7743805867983786,0.04570815450643777,0.327,0.36223816771761974,4,6zlQDUZVrxyv8hYl6SXI6j,2020,,,,,,,,,,,,,,,7aEGpWT3nwjyKL7uYd7gdD,128,46
381,Deluxe,Fractite,Deluxe,2019-08-14,0.024114311341017457,0.39,0.466,0.671,0.416,0.776,0.1,0.6813679435213271,0.04109442060085837,0.557,0.42517938682322237,4,1ibylT15WzrsTGP8BkUxe0,2019,chill beats,,,,,,,,,,,,,chill beats,6ex1nFRXHTVXl7qcbR2nZc,499,51
382,happenstAnce,green tee,happenstAnce,2020-06-22,0.08458131017471911,0.3,0.75,0.79,0.543,0.916,0.171,0.7890371245268837,0.2113733905579399,0.559,0.3721485347056123,4,2s4N0RRC6aTGKNosi48h1Y,2020,,,,,,,,,,,,,,,3gumwjGgamfj1wh8c0iEMO,83,32
383,Another Day In Paradise,Chilled AF,Another Day In Paradise,2020-07-03,0.04693539948186455,0.43,0.767,0.738,0.484,0.0593,0.345,0.7814941078570853,0.03143776824034335,0.965,0.4349447947621463,4,44jWKObIBV2EHXhybxtoet,2020,,,,,,,,,,,,,,,4MzsyH1fwjNcrEthWnphyJ,74,39
384,Sentimental Feelings,Don_solo,Mantra,2018-05-07,0.07235421623199606,0.31,0.869,0.542,0.596,0.852,0.381,0.7160497141169838,0.07993562231759656,0.587,0.4010437051532942,4,6IR7tg6FAwtPMIiJdIbDpe,2018,phonk,,,,,,,,,,,,,phonk,5IIO64L0vuIK9ndrGkWqnr,288,24
385,Tokyo,Don_solo,Nostalgia,2019-10-25,0.081464599954025,0.22,0.00612,0.581,0.562,0.777,0.388,0.9266636244060881,0.060407725321888414,0.87,0.3626102292768959,4,7MS2q85k4YQIdHYPXb5A3p,2019,phonk,,,,,,,,,,,,,phonk,5IIO64L0vuIK9ndrGkWqnr,288,24
386,Straight Up,Don_solo,Nostalgia,2019-10-25,0.060756105437883685,0.2,0.268,0.693,0.666,0.086,0.294,0.8936998362547982,0.2843347639484978,0.746,0.7251528109975599,4,2gR8vtHlRaaFdYxbMlsAWi,2019,phonk,,,,,,,,,,,,,phonk,5IIO64L0vuIK9ndrGkWqnr,288,24
387,jaune,Enluv,february flora,2019-08-19,0.10112949014287508,0.23,0.384,0.775,0.549,0.655,0.239,0.881566585241457,0.30364806866952787,0.436,0.4063588702858109,4,3dS5d7sAbPx4hpgrgYDO3L,2019,,,,,,,,,,,,,,,5g8EUiiIZDqp2xd9eUUHin,1091,50
388,petrichor,Enluv,february flora,2019-08-19,0.06764107344576994,0.2,0.0632,0.561,0.51,0.00111,0.111,0.7799908732182642,0.054935622317596564,0.533,0.39611509748496043,4,7mcwuJkOCD76Vm9pSXbF6t,2019,,,,,,,,,,,,,,,5g8EUiiIZDqp2xd9eUUHin,1091,50
389,Atmosphere,NumbrXII,SKY,2020-01-20,0.12177311195759018,0.29,0.0678,0.687,0.499,0.611,0.384,0.8072101575712023,0.08894849785407725,0.424,0.8213814597376241,4,7cukELQm9uNVqaLFlqSoiu,2020,,,,,,,,,,,,,,,34yqdYEAkk7cP5nq1QwKvf,115,19
390,Sweet Dreams My Love,NumbrXII,SKY,2020-01-20,0.15861657553932484,0.2,0.514,0.726,0.336,0.796,0.342,0.7923657155128446,0.05321888412017167,0.681,0.38178831146867676,4,3kcqrmOQ4mc9MFyPxUWeLY,2020,,,,,,,,,,,,,,,34yqdYEAkk7cP5nq1QwKvf,115,19
391,Cold History,b l o o p r,Like a Matchstick,2019-08-23,0.030423886692775577,0.22,0.368,0.796,0.449,0.919,0.379,0.7577376318685742,0.41201716738197425,0.567,0.4300693387451378,4,4CGNqsFL6Svt0je1MGOnwh,2019,chillhop,,,,,,,,,,,,,chillhop,3AtwKVMbgWCFvDsJRcN04A,1454,42
392,Shellshock,goosetaf,Akemi,2018-07-14,0.044114847245942286,0.23,0.145,0.818,0.582,0.822,0.089,0.7810109252946071,0.08701716738197425,0.806,0.6785388127853881,4,3uqvIIgjAR55MK9n1G9rwo,2018,lo-fi beats,,,,,,,,,,,,,lo-fi beats,46NCqFl8vhQZD77y7XkvJs,8712,66
393,Trap Phones,Puar,Turkish 2,2020-03-20,0.11542404887452914,0.28,0.76,0.725,0.702,0.901,0.111,0.9245161463506294,0.07607296137339056,0.503,0.6331956222367181,4,0mHzmHGbpruvDqNhR7nu1X,2020,phonk,,,,,,,,,,,,,phonk,2yvxxt7s9QjwEOZtLQ2yfT,1778,32
394,Swang,Puar,Operations 3,2020-02-14,0.03180595728837749,0.22,0.873,0.853,0.421,0.0122,0.111,0.8743456902799773,0.2263948497854077,0.902,0.6384479717813051,4,4HwABWe0OgnZNdhYCHUEhl,2020,phonk,,,,,,,,,,,,,phonk,2yvxxt7s9QjwEOZtLQ2yfT,1778,32
395,Soul Mates,Jazzinuf,Soul Mates,2020-01-01,0.044598571954402956,0.59,0.407,0.517,0.509,0.311,0.251,0.7779239255898853,0.14699570815450644,0.37,0.3623009833055495,4,7pFRhCj70NUNZG4xMDEQj8,2020,chillhop,lo-fi beats,,,,,,,,,,,,"chillhop,lo-fi beats",6rJ1GwtHin2BJbKLuNn9pi,48958,59
