,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,streamstotal_weights
46031,We The Funk,Dillon Francis,38624,2018-04-27,3dXWDwSl1Kooi0gPFizIud,2018,190524,We The Funk,2018-02-21,0.28932043316263595,0.5,0.00826,0.68,0.695,0.000412,0.19899999999999998,0.8296126066973081,0.17486971627099016,0.509,0.7852289354651203,4,2018-01-01,big room,brostep,dance pop,edm,electro house,electronic trap,electropop,moombahton,pop,tropical house,"big room,brostep,dance pop,edm,electro house,electronic trap,electropop,moombahton,pop,tropical house",5R3Hr2cnCCjt220Jmt2xLf,1003550,0.696969696969697,0.00027071267738115913
46038,Comeme el Donut,Jirafa Rey,27670,2018-04-28,77TTGebEKa74Tlit62LRrY,2018,139932,Comeme el Donut,2018-04-15,0.3187407204162382,0.0,0.305,0.748,0.8240000000000001,0.0,0.0722,0.7667432698621143,0.3485813549507817,0.621,0.4250055120898504,4,2018-01-01,,,,,,,,,,,,3WkNzdzs4a3TCGUc58VMXl,4334,0.1919191919191919,0.0001988272678051078
46044,Olha A Explosão - Remix,MC Kevinho,21290,2018-05-03,5RBW30fFFVav2n0IqFj0fY,2018,257844,Olha A Explosão (Remix),2018-04-27,0.3501355235929009,0.57,0.326,0.759,0.644,0.0,0.0469,0.8596191726854892,0.1343370005790388,0.813,0.18398353722498015,4,2018-01-01,funk carioca,funk ostentacao,,,,,,,,,"funk carioca,funk ostentacao",1mXAhKnZEdF6rotyyd4GBi,7119377,0.7474747474747475,0.00036636664980090484
46054,Hunger,Florence + The Machine,32793,2018-05-04,6HJcuxVgYjxcYDnPG0ystc,2018,32793,Hunger,2018-05-03,0.3601183683831279,0.54,0.53,0.7290000000000001,0.675,0.0,0.0985,0.8346027577150361,0.026491024898668215,0.332,0.35791836761964585,4,2018-01-01,art pop,baroque pop,pop,uk alternative pop,,,,,,,"art pop,baroque pop,pop,uk alternative pop",1moxjboGR7GNWYIMWsRjgG,5250527,0.7777777777777778,4.6595078989315526e-05
46055,This Is America,Childish Gambino,24952,2018-05-07,0b9oOr2ZgvyQu88wzixux9,2018,326378,This Is America,2018-05-06,0.3886001194966779,0.78,0.11699999999999999,0.8540000000000001,0.46299999999999997,0.0,0.354,0.8169074195666448,0.16473653734800234,0.5489999999999999,0.38469710231106896,4,2018-01-01,atl hip hop,hip hop,pop rap,rap,,,,,,,"atl hip hop,hip hop,pop rap,rap",73sIBHcqh3Z3NyqHKZ7FOL,6798355,0.8181818181818182,0.0004637455765064136
46061,Toy,Netta,26946,2018-05-09,7vuTcvFnvlqWlWb4u60nvY,2018,130271,Toy,2018-03-11,0.2718139134136303,0.0,0.0696,0.7859999999999999,0.7120000000000001,0.0,0.23600000000000002,0.8434996717005909,0.0644180660104227,0.795,0.4523120711427064,4,2018-01-01,eurovision,israeli pop,,,,,,,,,"eurovision,israeli pop",4Z4afeDmHFxPmJorIwupbZ,81979,0.6060606060606061,0.0001851000986496241
46065,Lie to Me,Mikolas Josef,23906,2018-05-09,6zBdVVksaTQeAzwfszbovz,2018,108262,Lie to Me,2018-04-06,0.2483505099123264,0.55,0.00512,0.835,0.698,1.88e-06,0.382,0.8050558108995404,0.1270990156340475,0.664,0.2909782122121186,4,2018-01-01,czech pop,eurovision,,,,,,,,,"czech pop,eurovision",6Kz7MXIUFMtp5Ts91lagtR,53241,0.5252525252525253,0.00015382784257436883
46069,Dicen,Matt Hunter,23280,2018-05-09,4cfoVJxpHqUqTvBrG1RTyi,2018,92975,Dicen,2018-05-04,0.3759144957676123,0.6,0.13699999999999998,0.8170000000000001,0.635,7.85e-06,0.245,0.8313525935653315,0.1661841343370006,0.777,0.27114805139272136,4,2018-01-01,latin pop,,,,,,,,,,latin pop,20pVLDSueWpSOPCWnCWzIU,63758,0.5252525252525253,0.00013210677489194678
46073,Four Out Of Five,Arctic Monkeys,80777,2018-05-11,5Z5nbOXhsSbySVC7WUc6y9,2018,116683,Tranquility Base Hotel & Casino,2018-05-10,0.6105998169085235,0.61,0.0626,0.601,0.863,0.0,0.0717,0.8776099803020355,0.06557614360162133,0.6759999999999999,0.4526127305890921,4,2018-01-01,garage rock,modern rock,permanent wave,rock,sheffield indie,,,,,,"garage rock,modern rock,permanent wave,rock,sheffield indie",7Ln80lUS6He07XvHI8qqHH,9588514,0.8484848484848485,0.00016579311443632187
46075,Star Treatment,Arctic Monkeys,70268,2018-05-11,0b93tWwuoAC0nXe1CfR30I,2018,103176,Tranquility Base Hotel & Casino,2018-05-10,0.7190545915188129,0.57,0.243,0.581,0.767,0.00131,0.141,0.8541037426132634,0.04270411117544876,0.6729999999999999,0.3850044430784855,4,2018-01-01,garage rock,modern rock,permanent wave,rock,sheffield indie,,,,,,"garage rock,modern rock,permanent wave,rock,sheffield indie",7Ln80lUS6He07XvHI8qqHH,9588514,0.8484848484848485,0.00014660122190106483
46077,One Point Perspective,Arctic Monkeys,63235,2018-05-11,1t67WYNfUxfOiwaz7SJ66b,2018,93368,Tranquility Base Hotel & Casino,2018-05-10,0.3446658580553839,0.56,0.057,0.7140000000000001,0.585,0.0044399999999999995,0.14400000000000002,0.8690741956664478,0.02707006369426752,0.8420000000000001,0.09793480366938152,4,2018-01-01,garage rock,modern rock,permanent wave,rock,sheffield indie,,,,,,"garage rock,modern rock,permanent wave,rock,sheffield indie",7Ln80lUS6He07XvHI8qqHH,9588514,0.8484848484848485,0.0001326651826632029
46079,Tranquility Base Hotel & Casino,Arctic Monkeys,60673,2018-05-11,2URDbWGmPz3vhagl25p8OC,2018,90620,Tranquility Base Hotel & Casino,2018-05-10,0.3535204080324333,0.59,0.0411,0.584,0.835,0.0147,0.19899999999999998,0.8770847012475378,0.009409380428488712,0.7809999999999999,0.5328620774899613,4,2018-01-01,garage rock,modern rock,permanent wave,rock,sheffield indie,,,,,,"garage rock,modern rock,permanent wave,rock,sheffield indie",7Ln80lUS6He07XvHI8qqHH,9588514,0.8484848484848485,0.00012876059091915265
46081,American Sports,Arctic Monkeys,56218,2018-05-11,2HbYLDA1SigY1ilC94ieVu,2018,82667,Tranquility Base Hotel & Casino,2018-05-10,0.21491195453997625,0.5,0.0016899999999999999,0.37200000000000005,0.865,0.00293,0.127,0.8783322390019698,0.04067747539085119,0.594,0.7632941585210228,3,2018-01-01,garage rock,modern rock,permanent wave,rock,sheffield indie,,,,,,"garage rock,modern rock,permanent wave,rock,sheffield indie",7Ln80lUS6He07XvHI8qqHH,9588514,0.8484848484848485,0.00011746029319701603
46083,Golden Trunks,Arctic Monkeys,51937,2018-05-11,0U6Vg6RUmzADUO0Y9fVKft,2018,76811,Tranquility Base Hotel & Casino,2018-05-10,0.2548792339903941,0.52,0.129,0.49200000000000005,0.564,1.73e-05,0.131,0.8283322390019698,0.00665894614939201,0.0896,0.2010944003848441,4,2018-01-01,garage rock,modern rock,permanent wave,rock,sheffield indie,,,,,,"garage rock,modern rock,permanent wave,rock,sheffield indie",7Ln80lUS6He07XvHI8qqHH,9588514,0.8484848484848485,0.00010913959113982603
46085,The World's First Ever Monster Truck Front Flip,Arctic Monkeys,46780,2018-05-11,5rqQTEIVK2PTuXU9GI2wT0,2018,68284,Tranquility Base Hotel & Casino,2018-05-10,0.27125745892622233,0.48,0.34600000000000003,0.602,0.601,0.349,0.0735,0.8305975049244911,0.01027793862188767,0.5529999999999999,0.5520708754534946,4,2018-01-01,garage rock,modern rock,permanent wave,rock,sheffield indie,,,,,,"garage rock,modern rock,permanent wave,rock,sheffield indie",7Ln80lUS6He07XvHI8qqHH,9588514,0.8484848484848485,9.702370547697439e-05
46087,Science Fiction,Arctic Monkeys,43188,2018-05-11,6hkfgHhYXyDVYahUOZhGRd,2018,43188,Tranquility Base Hotel & Casino,2018-05-10,0.2863689165036195,0.48,0.0295,0.542,0.7659999999999999,0.0802,0.396,0.8414642153644123,0.0072379849449913155,0.643,0.17114871952482447,4,2018-01-01,garage rock,modern rock,permanent wave,rock,sheffield indie,,,,,,"garage rock,modern rock,permanent wave,rock,sheffield indie",7Ln80lUS6He07XvHI8qqHH,9588514,0.8484848484848485,6.136517767177626e-05
46088,She Looks Like Fun,Arctic Monkeys,42943,2018-05-11,60T4FDF1tTcFlXkI08FFhL,2018,42943,Tranquility Base Hotel & Casino,2018-05-10,0.27778874731068365,0.48,0.00944,0.514,0.773,0.0032600000000000003,0.387,0.8958634274458306,0.02258251302837291,0.445,0.2772547788148673,4,2018-01-01,garage rock,modern rock,permanent wave,rock,sheffield indie,,,,,,"garage rock,modern rock,permanent wave,rock,sheffield indie",7Ln80lUS6He07XvHI8qqHH,9588514,0.8484848484848485,6.1017060867812535e-05
46089,Batphone,Arctic Monkeys,39291,2018-05-11,7aiKdAM9WYW3GzWSA9OXIl,2018,39291,Tranquility Base Hotel & Casino,2018-05-10,0.5061479245786203,0.49,0.312,0.675,0.6809999999999999,0.0,0.304,0.8310571240971766,0.017950202663578458,0.675,0.2944792244322548,4,2018-01-01,garage rock,modern rock,permanent wave,rock,sheffield indie,,,,,,"garage rock,modern rock,permanent wave,rock,sheffield indie",7Ln80lUS6He07XvHI8qqHH,9588514,0.8484848484848485,5.5827989161381885e-05
46090,The Ultracheese,Arctic Monkeys,38579,2018-05-11,3PhbzvTllkq1rkULafc6ns,2018,38579,Tranquility Base Hotel & Casino,2018-05-10,0.3679497601091369,0.55,0.624,0.47600000000000003,0.555,3.98e-05,0.126,0.8040380827314509,0.02489866821077012,0.426,0.461351898497371,3,2018-01-01,garage rock,modern rock,permanent wave,rock,sheffield indie,,,,,,"garage rock,modern rock,permanent wave,rock,sheffield indie",7Ln80lUS6He07XvHI8qqHH,9588514,0.8484848484848485,5.481631910251589e-05
46091,If You're Over Me,Years & Years,24517,2018-05-11,01k24g94i1JvkFLQmVEdCd,2018,24517,If You're Over Me,2018-05-10,0.2943028804853719,0.65,0.0615,0.647,0.853,0.0,0.062,0.8708470124753777,0.09727851766068328,0.618,0.2766066906748803,4,2018-01-01,dance pop,edm,gauze pop,pop,tropical house,,,,,,"dance pop,edm,gauze pop,pop,tropical house",5vBSrE1xujD2FXYRarbAXc,1437678,0.7272727272727273,3.483583543991244e-05
46092,Gyal You A Party Animal - Remix,Charly Black,110487,2017-03-13,1AkTW13ysu0AJrwuM6UY0I,2017,5726377,Gyal You A Party Animal (Remix),2016-10-07,0.3848741823067988,0.0,0.0673,0.723,0.889,0.0,0.363,0.8872291529875247,0.1023451071221772,0.701,0.2578054532942253,4,2016-01-01,dancehall,soca,,,,,,,,,"dancehall,soca",5sK8BsvyDl4TFA6KaBf8or,213239,0.6464646464646465,0.013527953865183032
46153,Bailame Despacio,Xantos,77822,2017-03-13,4OaTpLJIa2harufGxfOPUu,2017,5035304,Revolucionario,2015-10-21,0.4250825065582136,0.55,0.163,0.688,0.7190000000000001,0.0,0.15,0.863296126066973,0.046757382744643895,0.605,0.17083469743637714,4,2015-01-01,reggaeton,,,,,,,,,,reggaeton,3HPOnbuwLP2qlwWQ7cgxYW,167782,0.5353535353535354,0.01189536773586014
46214,Andas En Mi Cabeza,Chino & Nacho,65734,2017-03-13,5mey7CLLuFToM2P68Qu1gF,2017,4075006,Andas En Mi Cabeza,2016-02-19,0.44429685436534705,0.01,0.0244,0.68,0.9540000000000001,0.0,0.11199999999999999,0.959258043335522,0.13867979154603358,0.521,0.2778293724235156,4,2016-01-01,electro latino,latin,latin hip hop,latin pop,tropical,,,,,,"electro latino,latin,latin hip hop,latin pop,tropical",5NS0854TqZQVoRmJKSWtFZ,1820605,0.6767676767676768,0.009626766307622436
46275,Andas En Mi Cabeza - Remix,Chino & Nacho,25451,2017-04-01,733ybNEEEXHYxfk8sK6MRO,2017,399474,Andas En Mi Cabeza (Remix),2016-08-19,0.4657011198326021,0.0,0.205,0.72,0.9329999999999999,0.0,0.172,0.9129349967170058,0.09727851766068328,0.581,0.27829706489567124,4,2016-01-01,electro latino,latin,latin hip hop,latin pop,tropical,,,,,,"electro latino,latin,latin hip hop,latin pop,tropical",5NS0854TqZQVoRmJKSWtFZ,1820605,0.6767676767676768,0.0009437146458118504
46295,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,60426,2017-03-13,6stYbAJgTszHAHZMPxWWCY,2017,5222984,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",2016-02-22,0.4558618762004159,0.0,0.16699999999999998,0.7609999999999999,0.8290000000000001,0.0,0.18899999999999997,0.9139527248850952,0.064997104806022,0.813,0.1976802453381083,4,2016-01-01,cubaton,reggaeton,tropical,,,,,,,,"cubaton,reggaeton,tropical",0b2GL7Y02vu50qieoQmw1w,44430,0.5858585858585859,0.012338741684417414
46356,Hasta Que Se Seque el Malecón (feat. Farruko) - Remix,Jacob Forever,57849,2017-03-13,6sMPwcpYtxm1mlgYbp1B0t,2017,1847538,Invicto,2017-02-06,0.3621364775148794,0.61,0.36200000000000004,0.785,0.838,6.43e-06,0.139,0.823736047275115,0.021569195136074124,0.765,0.2513512971784781,4,2017-01-01,cubaton,tropical,,,,,,,,,"cubaton,tropical",4fCRFHEQgjqakvFgQCliMp,128992,0.6060606060606061,0.004364611136879833
46417,Quiéreme,Jacob Forever,22337,2017-04-01,649tz8MtbCHSTEzNBw7c1Q,2017,504153,Invicto,2017-02-06,0.30093417681918305,0.49,0.44299999999999995,0.703,0.6629999999999999,6.159999999999999e-05,0.0982,0.8516086671043992,0.06745801968731906,0.384,0.7585905085153438,4,2017-01-01,cubaton,tropical,,,,,,,,,"cubaton,tropical",4fCRFHEQgjqakvFgQCliMp,128992,0.6060606060606061,0.001191007599568387
46445,Sé Que Te Duele,Alejandro Fernández,57336,2017-03-13,5vZfgeDfNhlkKeJqjzSAmg,2017,5095746,Rompiendo Fronteras,2017-01-13,0.39468521856865546,0.0,0.245,0.682,0.858,0.0,0.10400000000000001,0.8644451739986869,0.06890561667631732,0.753,0.2171963840690581,4,2017-01-01,latin,latin arena pop,latin pop,mexican pop,ranchera,,,,,,"latin,latin arena pop,latin pop,mexican pop,ranchera",6sq1yF0OZEWA4xoXVKW1L9,3319945,0.8080808080808081,0.012038155503329762
46506,Call On Me - Ryan Riback Extended Remix,Starley,42930,2017-03-13,78rIJddV4X0HkNAInEcYde,2017,2499404,Call On Me (Remixes),2016-10-14,0.37902756372942464,0.57,0.0604,0.67,0.838,0.000611,0.159,0.8867695338148393,0.018818760856977423,0.7170000000000001,0.2843035725023552,4,2016-01-01,aussietronica,tropical house,,,,,,,,,"aussietronica,tropical house",02A3cEvlLLCbIMVDrK2GHV,103202,0.6464646464646465,0.005904574917518342
46566,Call on Me - Ryan Riback Remix,Starley,39146,2017-05-04,56RVUAFH9NF8zhTZ5A9KVF,2017,39146,Call on Me (Ryan Riback Remix),2017-02-10,0.3789249914736813,0.47,0.136,0.691,0.821,0.00011499999999999999,0.092,0.8704858831254104,0.02446438911407064,0.759,0.2840563636242158,4,2017-01-01,aussietronica,tropical house,,,,,,,,,"aussietronica,tropical house",02A3cEvlLLCbIMVDrK2GHV,103202,0.6464646464646465,9.247824270152925e-05
46567,Green Light,Lorde,36113,2017-03-13,0gbBzIqrECJOEPvQJIBFs5,2017,1423634,Melodrama,2017-06-16,0.4113685959653203,0.0,0.0162,0.616,0.7140000000000001,1.23e-05,0.0817,0.7632961260669731,0.10856977417486972,0.24,0.4441608594851375,4,2017-01-01,art pop,dance pop,metropopolis,nz pop,pop,,,,,,"art pop,dance pop,metropopolis,nz pop,pop",163tK9Wjr9P9DmM0AVK7lm,6306365,0.797979797979798,0.0033631832261316326
46616,Green Light,Lorde,20031,2017-05-01,1WC5UN1U79gJlxGLYDGIO7,2017,252577,Green Light,2017-03-02,0.4113916747228626,0.0,0.0147,0.61,0.7120000000000001,1.12e-05,0.0843,0.7627708470124754,0.07874927620150551,0.28300000000000003,0.444140815522045,4,2017-01-01,art pop,dance pop,metropopolis,nz pop,pop,,,,,,"art pop,dance pop,metropopolis,nz pop,pop",163tK9Wjr9P9DmM0AVK7lm,6306365,0.797979797979798,0.0005966861775615428
46628,"Quien Más, Quien Menos",Joaquín Sabina,32654,2017-03-13,6UjyBdjTzlHA3wA2agPWBA,2017,331586,Lo Niego Todo,2017-03-10,0.4457328659457547,0.5,0.484,0.473,0.613,0.0,0.2,0.7905778069599475,0.040243196294151705,0.33799999999999997,0.3097527243086504,4,2017-01-01,cantautor,nueva cancion,rock en espanol,spanish pop,trova,,,,,,"cantautor,nueva cancion,rock en espanol,spanish pop,trova",4aeIWo5CMF1uRmqgJdwkZW,1787910,0.7272727272727273,0.0007833364988614233
46643,Lo Niego Todo,Joaquín Sabina,29381,2017-03-13,6oV8HazS5rJB3jU3oPhYep,2017,282481,Lo Niego Todo,2017-03-10,0.5313114632188712,0.59,0.721,0.617,0.585,0.0,0.132,0.7728824688115562,0.029386218876664736,0.35200000000000004,0.09695933079888557,4,2017-01-01,cantautor,nueva cancion,rock en espanol,spanish pop,trova,,,,,,"cantautor,nueva cancion,rock en espanol,spanish pop,trova",4aeIWo5CMF1uRmqgJdwkZW,1787910,0.7272727272727273,0.0006673311826641467
46656,Lágrimas de Mármol,Joaquín Sabina,23982,2017-03-13,1YN55N73ChOA6uJRkUhiD0,2017,82262,Lo Niego Todo,2017-03-10,0.40395262187507214,0.52,0.004079999999999999,0.659,0.725,0.0,0.10300000000000001,0.8474064346684176,0.007093225246091491,0.535,0.33742675601819994,4,2017-01-01,cantautor,nueva cancion,rock en espanol,spanish pop,trova,,,,,,"cantautor,nueva cancion,rock en espanol,spanish pop,trova",4aeIWo5CMF1uRmqgJdwkZW,1787910,0.7272727272727273,0.00019433518625436058
46660,No Tan Deprisa,Joaquín Sabina,22498,2017-03-13,0XABuN6OADTiQQyvjVQ5dg,2017,78076,Lo Niego Todo,2017-03-10,0.3837792234767379,0.49,0.00945,0.647,0.812,9.26e-06,0.151,0.8192711753118844,0.011870295309785756,0.794,0.23762118246019606,4,2017-01-01,cantautor,nueva cancion,rock en espanol,spanish pop,trova,,,,,,"cantautor,nueva cancion,rock en espanol,spanish pop,trova",4aeIWo5CMF1uRmqgJdwkZW,1787910,0.7272727272727273,0.0001844462084801665
46664,Postdata,Joaquín Sabina,20258,2017-03-13,34DIwlo2i3s5Piug6nHzK9,2017,37484,Lo Niego Todo,2017-03-10,0.3934902517892448,0.5,0.141,0.564,0.763,0.0,0.21899999999999997,0.7989494418910047,0.02012159814707586,0.863,0.6243894942908113,4,2017-01-01,cantautor,nueva cancion,rock en espanol,spanish pop,trova,,,,,,"cantautor,nueva cancion,rock en espanol,spanish pop,trova",4aeIWo5CMF1uRmqgJdwkZW,1787910,0.7272727272727273,8.855194526705468e-05
46666,Leningrado,Joaquín Sabina,19285,2017-03-13,5nZoN9TU6MATEcWg4NWVSa,2017,19285,Lo Niego Todo,2017-03-10,0.5670758444902031,0.49,0.384,0.63,0.556,0.0,0.415,0.8159553512803678,0.03314997104806023,0.423,0.09028469108912217,4,2017-01-01,cantautor,nueva cancion,rock en espanol,spanish pop,trova,,,,,,"cantautor,nueva cancion,rock en espanol,spanish pop,trova",4aeIWo5CMF1uRmqgJdwkZW,1787910,0.7272727272727273,4.5558752120241955e-05
46667,Canción de Primavera,Joaquín Sabina,17798,2017-03-13,3tiEGqbz4QWM3XwV2livG0,2017,17798,Lo Niego Todo,2017-03-10,0.3594003625929241,0.48,0.5,0.583,0.564,0.0,0.204,0.8061063690085358,0.007093225246091491,0.341,0.3576444334573832,4,2017-01-01,cantautor,nueva cancion,rock en espanol,spanish pop,trova,,,,,,"cantautor,nueva cancion,rock en espanol,spanish pop,trova",4aeIWo5CMF1uRmqgJdwkZW,1787910,0.7272727272727273,4.2045873489036366e-05
46668,Por Delicadeza (with Leiva),Joaquín Sabina,17723,2017-03-13,5swet7SN0apSl38ZtRZCxH,2017,17723,Lo Niego Todo,2017-03-10,0.3051396393046627,0.52,0.337,0.601,0.401,0.0,0.0969,0.7897242284963887,0.038940359004053265,0.418,0.32647607084872826,4,2017-01-01,cantautor,nueva cancion,rock en espanol,spanish pop,trova,,,,,,"cantautor,nueva cancion,rock en espanol,spanish pop,trova",4aeIWo5CMF1uRmqgJdwkZW,1787910,0.7272727272727273,4.186869400192109e-05
46669,Sin Pena Ni Gloria,Joaquín Sabina,17282,2017-03-13,0N2Bt7OUCJ6grfN4Gxdym2,2017,17282,Lo Niego Todo,2017-03-10,0.4110634435044837,0.48,0.00474,0.606,0.705,0.0,0.102,0.856467498358503,0.014910248986682112,0.401,0.3694169211136426,4,2017-01-01,cantautor,nueva cancion,rock en espanol,spanish pop,trova,,,,,,"cantautor,nueva cancion,rock en espanol,spanish pop,trova",4aeIWo5CMF1uRmqgJdwkZW,1787910,0.7272727272727273,4.082687861768325e-05
46670,Las Noches de Domingo Acaban Mal,Joaquín Sabina,16252,2017-03-13,1TKEz423jjs9Qxj1prVJN4,2017,16252,Lo Niego Todo,2017-03-10,0.4319189474035116,0.47,0.0103,0.6809999999999999,0.867,1.35e-06,0.0924,0.8553184504267892,0.02012159814707586,0.7070000000000001,0.4249453802005733,4,2017-01-01,cantautor,nueva cancion,rock en espanol,spanish pop,trova,,,,,,"cantautor,nueva cancion,rock en espanol,spanish pop,trova",4aeIWo5CMF1uRmqgJdwkZW,1787910,0.7272727272727273,3.839361366130009e-05
46671,Sexual,NEIKED,32185,2017-03-13,3AsAuGTaDQzavZZThyYlop,2017,1665059,Sexual,2016-08-26,0.2940156781692904,0.01,0.0623,0.8029999999999999,0.569,0.0,0.083,0.7764281024294156,0.07339316734221192,0.809,0.3042673597423683,4,2016-01-01,scandipop,tropical house,,,,,,,,,"scandipop,tropical house",5H6xmHXjsq98NLbEjuE29f,93822,0.5959595959595959,0.003933523995155714
46732,Tuesday,Burak Yeter,29858,2017-03-13,7abpmGpF7PGep2rDU68GBR,2017,1771424,Tuesday,2016-08-12,0.42988801673979216,0.49,0.0156,0.841,0.639,0.0654,0.0545,0.8204202232435982,0.06601042269832079,0.675,0.2442423716017131,4,2016-01-01,electro house,,,,,,,,,,electro house,4ON1ruy5ijE7ZPQthbrkgI,111820,0.6464646464646465,0.004184799943782603
46781,Tuesday,Burak Yeter,25125,2017-05-01,5c4tB0saSkNHX5CyDosuF7,2017,339589,Tuesday,2016-06-17,0.42988801673979216,0.4,0.0156,0.841,0.639,0.0654,0.0545,0.8204202232435982,0.06601042269832079,0.675,0.2442423716017131,4,2016-01-01,electro house,,,,,,,,,,electro house,4ON1ruy5ijE7ZPQthbrkgI,111820,0.6464646464646465,0.0008022427313332044
46793,Solo Dance,Martin Jensen,27383,2017-03-13,6HUnnBwYZqcED1eQztxMBN,2017,1637075,Solo Dance,2016-11-04,0.25823078244680986,0.02,0.0435,0.7440000000000001,0.836,0.0,0.19399999999999998,0.9404464871963232,0.039808917197452234,0.36,0.3508962992162811,4,2016-01-01,big room,dance pop,danish electronic,edm,electro house,pop,pop edm,tropical house,,,"big room,dance pop,danish electronic,edm,electro house,pop,pop edm,tropical house",4ehtJnVumNf6xzSCDk8aLB,936717,0.7777777777777778,0.003867414784923262
46854,"How Far I'll Go - From ""Moana""",Alessia Cara,26865,2017-03-13,5hYTyyh2odQKphUbMqc5gN,2017,768218,"How Far I'll Go (From ""Moana"")",2016-10-28,0.2597283373806636,0.02,0.157,0.314,0.555,0.00010800000000000001,0.067,0.7039067629678267,0.5020266357845976,0.159,0.7831844512296972,4,2016-01-01,canadian contemporary r&b,canadian pop,dance pop,electropop,pop,post-teen pop,,,,,"canadian contemporary r&b,canadian pop,dance pop,electropop,pop,post-teen pop",2wUjUUtkb5lvLKcGKsKqsR,7611280,0.8181818181818182,0.0018148329497696674
46885,Tú Sí Sabes Quererme (feat. Los Macorinos),Natalia Lafourcade,26189,2017-03-13,6p3yxt0uJJshAS3CT0znQg,2017,854894,"Musas (Un Homenaje al Folclore Latinoamericano en Manos de Los Macorinos, Vol. 1)",2017-05-05,0.43773222999776906,0.66,0.782,0.664,0.46,3.2e-06,0.17600000000000002,0.6588312541037427,0.1184134337000579,0.792,0.7189836374447955,4,2017-01-01,latin,latin alternative,latin pop,mexican pop,rock en espanol,veracruz indie,,,,,"latin,latin alternative,latin pop,mexican pop,rock en espanol,veracruz indie",1hcdI2N1023RvSwLzTtdsp,2417995,0.7575757575757576,0.0020195957394390524
46928,Acércate (feat. Nicky Jam) - Remix,De La Ghetto,25497,2017-03-13,35OC6rMxa8lJi8eDiUVShS,2017,1001402,Acércate (feat. Nicky Jam) [Remix],2016-10-28,0.41813323623159787,0.51,0.0659,0.745,0.875,1.5e-06,0.366,0.8802035456336178,0.030689056166763182,0.728,0.1707812468681308,4,2016-01-01,latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical,,,,,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",3EiLUeyEcA6fbRPSHkG5kb,4133161,0.8080808080808081,0.0023657052367495224
