,Position,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,artist_id,artist_followers,artist_popularity
76,36,Verde,J Balvin,123847,2020-03-25,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
77,42,Verde,J Balvin,112941,2020-03-26,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
78,45,Verde,J Balvin,108636,2020-03-27,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
79,50,Verde,J Balvin,96451,2020-03-28,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
80,52,Verde,J Balvin,83075,2020-03-29,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
81,56,Verde,J Balvin,76561,2020-03-30,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
82,70,Verde,J Balvin,66600,2020-03-31,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
83,75,Verde,J Balvin,65430,2020-04-01,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
84,80,Verde,J Balvin,61976,2020-04-02,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
85,108,Verde,J Balvin,53996,2020-04-03,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
86,111,Verde,J Balvin,51894,2020-04-04,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
87,116,Verde,J Balvin,46748,2020-04-05,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
88,117,Verde,J Balvin,48607,2020-04-06,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
89,118,Verde,J Balvin,48324,2020-04-07,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
90,124,Verde,J Balvin,48845,2020-04-08,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
91,134,Verde,J Balvin,43819,2020-04-09,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
92,141,Verde,J Balvin,42712,2020-04-10,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
93,145,Verde,J Balvin,42325,2020-04-11,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
94,151,Verde,J Balvin,39151,2020-04-12,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
95,151,Verde,J Balvin,38849,2020-04-13,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
96,154,Verde,J Balvin,39300,2020-04-14,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
97,164,Verde,J Balvin,36627,2020-04-15,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
98,170,Verde,J Balvin,36755,2020-04-16,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
99,175,Verde,J Balvin,37166,2020-04-17,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
100,161,Verde,J Balvin,37905,2020-04-18,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
101,146,Verde,J Balvin,37182,2020-04-19,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
102,132,Verde,J Balvin,43030,2020-04-20,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
103,151,Verde,J Balvin,38650,2020-04-21,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
104,150,Verde,J Balvin,40291,2020-04-22,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
105,155,Verde,J Balvin,39865,2020-04-23,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
106,175,Verde,J Balvin,39143,2020-04-24,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
107,177,Verde,J Balvin,37235,2020-04-25,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
108,175,Verde,J Balvin,34318,2020-04-26,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
109,178,Verde,J Balvin,35370,2020-04-27,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
110,183,Verde,J Balvin,35069,2020-04-28,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
111,173,Verde,J Balvin,36826,2020-04-29,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
112,174,Verde,J Balvin,35918,2020-04-30,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
113,186,Verde,J Balvin,37691,2020-05-01,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
114,168,Verde,J Balvin,42859,2020-05-02,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
115,172,Verde,J Balvin,39286,2020-05-03,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
116,162,Verde,J Balvin,40113,2020-05-04,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
117,156,Verde,J Balvin,40815,2020-05-05,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
118,166,Verde,J Balvin,39745,2020-05-06,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
119,165,Verde,J Balvin,38862,2020-05-07,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
120,174,Verde,J Balvin,39997,2020-05-08,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
121,178,Verde,J Balvin,37192,2020-05-09,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
122,200,Verde,J Balvin,31960,2020-05-10,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
123,195,Verde,J Balvin,36459,2020-05-11,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,142546,75,0.0381,0.828,0.738,0.473,0.0917,-4.295,0.0516,0.818,94.995,4,latin,reggaeton,reggaeton colombiano,,,,,,1vyhD5VmyZ7KMfW5gqLgo5,21252219,95
124,72,Fantasía,Ozuna,68169,2020-03-14,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
125,76,Fantasía,Ozuna,61879,2020-03-15,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
126,78,Fantasía,Ozuna,63724,2020-03-16,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
127,77,Fantasía,Ozuna,66669,2020-03-17,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
128,73,Fantasía,Ozuna,69204,2020-03-18,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
129,74,Fantasía,Ozuna,67456,2020-03-19,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
130,132,Fantasía,Ozuna,47474,2020-03-20,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
131,140,Fantasía,Ozuna,43934,2020-03-21,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
132,143,Fantasía,Ozuna,40185,2020-03-22,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
133,142,Fantasía,Ozuna,43003,2020-03-23,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
134,139,Fantasía,Ozuna,43934,2020-03-24,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
135,132,Fantasía,Ozuna,45584,2020-03-25,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
136,133,Fantasía,Ozuna,46090,2020-03-26,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
137,144,Fantasía,Ozuna,46418,2020-03-27,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
138,137,Fantasía,Ozuna,48069,2020-03-28,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
139,137,Fantasía,Ozuna,42901,2020-03-29,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
140,137,Fantasía,Ozuna,42419,2020-03-30,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
141,136,Fantasía,Ozuna,42577,2020-03-31,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
142,136,Fantasía,Ozuna,43623,2020-04-01,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
143,139,Fantasía,Ozuna,43916,2020-04-02,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
144,153,Fantasía,Ozuna,41247,2020-04-03,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
145,146,Fantasía,Ozuna,43263,2020-04-04,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
146,146,Fantasía,Ozuna,40036,2020-04-05,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
147,150,Fantasía,Ozuna,40677,2020-04-06,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
148,170,Fantasía,Ozuna,37270,2020-04-07,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
149,171,Fantasía,Ozuna,38332,2020-04-08,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
150,172,Fantasía,Ozuna,36030,2020-04-09,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
151,189,Fantasía,Ozuna,34983,2020-04-10,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
152,182,Fantasía,Ozuna,35698,2020-04-11,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
153,195,Fantasía,Ozuna,33118,2020-04-12,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
154,185,Fantasía,Ozuna,33548,2020-04-13,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
155,192,Fantasía,Ozuna,34111,2020-04-14,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
156,177,Fantasía,Ozuna,35036,2020-04-15,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
157,191,Fantasía,Ozuna,33863,2020-04-16,40rXWke6SnXiGkSmaT8ZUr,2020,1534440,Nibiru,2019-11-29,175186,71,0.227,0.695,0.719,0.000171,0.0884,-5.938,0.0903,0.781,180.074,4,latin,puerto rican pop,reggaeton,trap latino,,,,,1i8SpTcr7yvPOmcqrbnVXY,23629328,93
