,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,Period,streamstotal_weights
61495,A Partir De Hoy,David Bisbal,65138,2019-01-08,7ojH6H4wE6XJNgzU4uvNc8,2019,3224362,A Partir De Hoy,2018-03-16,0.28169986434394856,0.6631578947368421,0.18600000000000005,0.652,0.857,0.0,0.377,0.7125591507865455,0.08412277377794618,0.504,0.6940077524305776,4,2018-01-01,latin,latin arena pop,latin pop,spanish pop,spanish pop rock,tropical,,,,,"latin,latin arena pop,latin pop,spanish pop,spanish pop rock,tropical",5gOJTI4TusSENizxhcG7jB,2764037,0.7676767676767676,NormalPeriod,0.0038132967653684955
61556,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,64760,2020-01-08,5QXQy0f2q8wJNpPwJtjifx,2020,2644971,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) [REMIX]",2019-12-27,0.6714034357245511,0.7368421052631579,0.0982,0.789,0.6940000000000001,0.0,0.0962,0.6654303619388671,0.09416445623342176,0.5489999999999999,0.262362584990786,4,2019-01-01,dance pop,edm,electro house,electronic trap,pop,pop rap,,,,,"dance pop,edm,electro house,electronic trap,pop,pop rap",540vIaP2JwjQb9dm3aArA4,7004168,0.8383838383838383,NormalPeriod,0.0022990121762148093
61600,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,43638,2020-01-08,6osaMSJh9NguagEDQcZaKx,2020,1731653,Carte Blanche,2019-07-25,0.2505177763152593,0.8736842105263158,0.278,0.6940000000000001,0.758,1.34e-06,0.102,0.8441616575009592,0.3690791966654035,0.371,0.8727457584037618,4,2019-01-01,dance pop,edm,electro house,electronic trap,pop,pop rap,,,,,"dance pop,edm,electro house,electronic trap,pop,pop rap",540vIaP2JwjQb9dm3aArA4,7004168,0.8383838383838383,NormalPeriod,0.0015051550024476274
61645,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,53127,2020-02-21,3fOcw4ZP2bekIYuw6ymjYo,2020,143455,Carte Blanche (Deluxe),2020-02-21,0.6714034357245511,0.0,0.0982,0.789,0.6940000000000001,0.0,0.0962,0.6654303619388671,0.09416445623342176,0.5489999999999999,0.262362584990786,4,2020-01-01,dance pop,edm,electro house,electronic trap,pop,pop rap,,,,,"dance pop,edm,electro house,electronic trap,pop,pop rap",540vIaP2JwjQb9dm3aArA4,7004168,0.8383838383838383,NormalPeriod,0.00012469126948420057
61648,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,44283,2020-02-24,4odViYSPthqtubEZHUvXUj,2020,624225,Carte Blanche (Deluxe),2020-02-21,0.6714034357245511,0.631578947368421,0.0982,0.789,0.6940000000000001,0.0,0.0962,0.6654303619388671,0.09416445623342176,0.5489999999999999,0.262362584990786,4,2020-01-01,dance pop,edm,electro house,electronic trap,pop,pop rap,,,,,"dance pop,edm,electro house,electronic trap,pop,pop rap",540vIaP2JwjQb9dm3aArA4,7004168,0.8383838383838383,NormalPeriod,0.0005425771684066439
61663,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,170135,2019-01-08,4w8niZpiMy6qz1mntFA5uM,2019,9077391,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,0.32386874941238103,0.8631578947368421,0.157,0.8420000000000001,0.8009999999999999,4.82e-06,0.0642,0.7686404911113953,0.38802576733611216,0.617,0.2613839994916439,4,2018-01-01,dance pop,edm,electro house,electronic trap,pop,pop rap,,,,,"dance pop,edm,electro house,electronic trap,pop,pop rap",540vIaP2JwjQb9dm3aArA4,7004168,0.8383838383838383,NormalPeriod,0.010735390672103533
61724,Soldadito de Hierro,Nil Moliner,64405,2020-01-08,3DfUO7e24abpbIreUpUK4B,2020,2894347,Soldadito de Hierro,2019-02-22,0.13707708218607711,0.6842105263157895,0.87,0.716,0.344,0.0,0.0945,0.5537153088630261,0.22129594543387648,0.412,0.1722882379106564,4,2019-01-01,latin viral pop,musica catalana,spanish pop,,,,,,,,"latin viral pop,musica catalana,spanish pop",6X8uzem5Dbl4l2so4CeexD,102383,0.6767676767676768,NormalPeriod,0.0025157701143758496
61775,Mi Religión,Nil Moliner,33080,2020-01-08,2uynv2Yi23wUILfpkRFGPd,2020,1310562,Mi Religión,2019-05-31,0.2671322847971203,0.6526315789473685,0.267,0.851,0.7290000000000001,1.21e-06,0.197,0.7124312571940146,0.008147025388404701,0.973,0.32575459109105925,4,2019-01-01,latin viral pop,musica catalana,spanish pop,,,,,,,,"latin viral pop,musica catalana,spanish pop",6X8uzem5Dbl4l2so4CeexD,102383,0.6767676767676768,NormalPeriod,0.0011391421666568113
61810,Bailando,Nil Moliner,48545,2020-01-24,4y9zcPRGkl0qKph5SHPM80,2020,344564,Bailando,2020-01-24,0.3270009267591635,0.6526315789473685,0.132,0.718,0.742,0.0,0.298,0.6667092978641771,0.04452444107616521,0.944,0.5420855309144056,4,2020-01-01,latin viral pop,musica catalana,spanish pop,,,,,,,,"latin viral pop,musica catalana,spanish pop",6X8uzem5Dbl4l2so4CeexD,102383,0.6767676767676768,NormalPeriod,0.00029949546950997933
61819,Esperando - MUU Sessions,Nil Moliner,35253,2020-02-04,354ymk1mpXRLqXFnuzB9tT,2020,384507,MUU Sessions,2018-11-23,0.2392059420036801,0.5157894736842106,0.522,0.619,0.541,0.0,0.111,0.5974549175086328,0.02463054187192119,0.382,0.4281565736798628,4,2018-01-01,latin viral pop,musica catalana,spanish pop,,,,,,,,"latin viral pop,musica catalana,spanish pop",6X8uzem5Dbl4l2so4CeexD,102383,0.6767676767676768,NormalPeriod,0.0003342139761985397
61829,Soldadito de Hierro (feat. Dani Fernández),Nil Moliner,34818,2020-02-17,1FATBmnU4iDkGOv5cw46QH,2020,70318,Soldadito de Hierro (feat. Dani Fernández),2019-09-13,0.3274710219870254,0.5263157894736842,0.601,0.506,0.444,0.0,0.113,0.5247474101547512,0.19666540356195528,0.255,0.2063099701340789,4,2019-01-01,latin viral pop,musica catalana,spanish pop,,,,,,,,"latin viral pop,musica catalana,spanish pop",6X8uzem5Dbl4l2so4CeexD,102383,0.6767676767676768,NormalPeriod,6.112049553929815e-05
61831,Soldadito de Hierro,Nil Moliner,73705,2020-02-21,1wWSi1N5mBif8926JR78Ju,2020,1297245,Bailando en la batalla,2020-02-21,0.13707708218607711,0.6631578947368421,0.87,0.716,0.344,0.0,0.0945,0.5537153088630261,0.22129594543387648,0.412,0.1722882379106564,4,2020-01-01,latin viral pop,musica catalana,spanish pop,,,,,,,,"latin viral pop,musica catalana,spanish pop",6X8uzem5Dbl4l2so4CeexD,102383,0.6767676767676768,NormalPeriod,0.0011275670132238804
61849,Mi Religión,Nil Moliner,48126,2020-02-21,5zNlrLpJFZt3RvRe9A0Hed,2020,745312,Bailando en la batalla,2020-02-21,0.2671322847971203,0.6210526315789474,0.267,0.851,0.7290000000000001,1.21e-06,0.197,0.7124312571940146,0.008147025388404701,0.973,0.32575459109105925,4,2020-01-01,latin viral pop,musica catalana,spanish pop,,,,,,,,"latin viral pop,musica catalana,spanish pop",6X8uzem5Dbl4l2so4CeexD,102383,0.6767676767676768,NormalPeriod,0.0006478261436813531
61867,Bailando,Nil Moliner,42169,2020-02-21,27NTdNyp9n5B4lswgGikG3,2020,267120,Bailando en la batalla,2020-02-21,0.3270009267591635,0.6,0.132,0.718,0.742,0.0,0.298,0.6667092978641771,0.04452444107616521,0.944,0.5420855309144056,4,2020-01-01,latin viral pop,musica catalana,spanish pop,,,,,,,,"latin viral pop,musica catalana,spanish pop",6X8uzem5Dbl4l2so4CeexD,102383,0.6767676767676768,NormalPeriod,0.00023218104565626613
61874,Por Última Vez,Nil Moliner,40876,2020-02-21,4VmVG1s2N9ZglNq2Hd7Ub7,2020,76958,Bailando en la batalla,2020-02-21,0.2699259935798423,0.6421052631578947,0.618,0.6409999999999999,0.398,0.0,0.18600000000000005,0.42032229185317815,0.02349374763167867,0.6579999999999999,0.19238736735082929,4,2020-01-01,latin viral pop,musica catalana,spanish pop,,,,,,,,"latin viral pop,musica catalana,spanish pop",6X8uzem5Dbl4l2so4CeexD,102383,0.6767676767676768,NormalPeriod,6.689199203210141e-05
61876,El Despertar,Nil Moliner,30795,2019-02-01,3o8B4L8vJPRYKWpICkjwjb,2019,30795,El Despertar,2019-02-01,0.30875317314278805,0.4631578947368421,0.32299999999999995,0.752,0.87,0.0,0.7090000000000001,0.7478577823251055,0.15308829101932547,0.895,0.2875262121115842,4,2019-01-01,latin viral pop,musica catalana,spanish pop,,,,,,,,"latin viral pop,musica catalana,spanish pop",6X8uzem5Dbl4l2so4CeexD,102383,0.6767676767676768,NormalPeriod,3.641975494362073e-05
61877,No Te Debí Besar,C. Tangana,64243,2020-01-08,1KdwnsWOvhM53vezy5ROuf,2020,2621962,No Te Debí Besar,2019-09-12,0.24412716747478275,0.7368421052631579,0.125,0.672,0.684,0.0261,0.183,0.6717610947691519,0.5547555892383478,0.62,0.13017728919107838,3,2019-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,NormalPeriod,0.0022790127239854553
61928,Yelo,C. Tangana,134163,2020-01-10,3OUPJPD1OmFd8gL7ztY9v8,2020,2021990,Yelo,2020-01-09,0.26169798396303706,0.6210526315789474,0.419,0.825,0.669,8.58e-06,0.205,0.7917252845632433,0.021978021978021976,0.7959999999999999,0.5102433754845269,4,2020-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,NormalPeriod,0.001757516294199287
61956,Antes de Morirme (feat. Rosalía),C. Tangana,36006,2020-01-11,7aFBy1CBLGnZE1Iv6TvEZE,2020,7205038,Antes de Morirme (feat. Rosalía),2016-07-05,0.2902744013001491,0.7473684210526316,0.0718,0.865,0.498,0.00312,0.108,0.4671313467195294,0.2743463433118605,0.131,0.2743470801296308,4,2016-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,NormalPeriod,0.006262628245107564
62030,Viene y Va,C. Tangana,157572,2020-01-24,1UozIJsPRJVXDRG08AgUQP,2020,4580570,Viene y Va,2020-01-23,0.26342793440156875,0.6842105263157895,0.269,0.8079999999999999,0.7190000000000001,7.840000000000001e-05,0.066,0.6805857526537921,0.04793482379689276,0.892,0.2812734320391434,4,2020-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,NormalPeriod,0.003981437302716842
62076,Booty,C. Tangana,202755,2019-01-08,4W3FJapn5CD6Fnrlfj4HFe,2019,10542310,Booty,2018-10-24,0.2187447114286865,0.7052631578947368,0.0167,0.825,0.7709999999999999,2.04e-06,0.0901,0.7719017777209362,0.1083743842364532,0.718,0.30615746330304383,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,NormalPeriod,0.012467879420025401
62137,Un Veneno,C. Tangana,58881,2019-01-08,42C5Bbb4dHwS5OFMvtGkG2,2019,2713948,Un Veneno,2018-11-22,0.2717795119068406,0.6421052631578947,0.8590000000000001,0.67,0.318,0.00198,0.106,0.20776314106663252,0.5206517620310723,0.304,0.1973629027133507,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,NormalPeriod,0.0032096548494797723
62198,Bien Duro,C. Tangana,52907,2019-01-08,3joo84oco9CD4dBsKNWRRW,2019,2849699,Bien Duro,2018-06-22,0.2433884464024284,0.6210526315789474,0.163,0.845,0.67,0.0242,0.1,0.6595472566824402,0.34823796892762404,0.69,0.29409036029738833,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,NormalPeriod,0.003370200982077644
62259,Llorando en la Limo,C. Tangana,32865,2019-01-08,3YURfhPPT7GipmI7pIj0m3,2019,1764727,Avida Dollars,2018-04-20,0.12737968919989792,0.6421052631578947,0.0406,0.792,0.418,5e-06,0.245,0.4925182248369358,0.2895035998484274,0.371,0.6370400965876596,3,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,NormalPeriod,0.002087057148315992
62315,Pa' Llamar Tu Atención (feat. MC Bin Laden),C. Tangana,86398,2019-01-24,2vEY3cNwXYxIG4fPAoN14q,2019,10450578,Pa' Llamar Tu Atención (feat. MC Bin Laden),2019-01-24,0.2301532510442829,0.6421052631578947,0.188,0.884,0.738,0.0,0.0812,0.8263205013428827,0.11462675255778702,0.6779999999999999,0.4903285251318548,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,NormalPeriod,0.012359392426666473
62360,Mala Mujer,C. Tangana,35369,2018-01-08,067QpM2xLhK24hTiovC3Zo,2018,2187943,Ídolo,2017-10-05,0.35178703343048634,0.5473684210526316,0.231,0.838,0.748,1.76e-05,0.0692,0.7440849213454406,0.20045471769609696,0.473,0.2939187901124738,4,2017-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,NormalPeriod,0.003937268281541293
62421,De Pie,C. Tangana,27547,2018-01-08,5ZISQTmGANOElHqxg4k8pz,2018,614228,Ídolo,2017-10-05,0.21729413186842705,0.5052631578947369,0.0557,0.818,0.672,0.0030800000000000003,0.0928,0.7020718761990025,0.14550966275104207,0.647,0.2876787189426193,4,2017-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,NormalPeriod,0.0011053214923947036
62445,No Te Pegas (feat. A.CHAL),C. Tangana,29429,2018-01-26,0xEHRiHRnzED9ohgRwv7Wr,2018,29429,No Te Pegas (feat. A.CHAL),2018-01-24,0.3032570883644716,0.4526315789473685,0.196,0.8059999999999999,0.708,0.0,0.125,0.7125591507865455,0.06157635467980295,0.37,0.3889369002986592,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,NormalPeriod,5.295835780798618e-05
62446,Still Rapping (feat. Steve Lean),C. Tangana,29401,2018-02-05,4I3kIRbgHpYRdyle3LsIFX,2018,814907,Still Rapping (feat. Steve Lean),2018-02-05,0.0,0.4736842105263158,0.478,0.735,0.5870000000000001,0.0,0.0946,0.6337766977874408,0.4770746494884426,0.449,0.6049755353625215,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,NormalPeriod,0.0014664493012413807
62475,Goteo,Duki,64239,2020-01-08,57kdZIOAaolxAjB67d2yU3,2020,3532030,Súper Sangre Joven,2019-11-01,0.19481283494284984,0.7157894736842105,0.18600000000000005,0.473,0.779,0.0,0.189,0.7969049750607494,0.03448275862068965,0.438,0.34021732223422513,3,2019-01-01,argentine hip hop,trap argentino,,,,,,,,,"argentine hip hop,trap argentino",1bAftSH8umNcGZ0uyV7LMg,3318270,0.797979797979798,NormalPeriod,0.0030700449935957682
62537,Goteo - Remix,Duki,56248,2020-01-24,5widvMUA2hiilH1RpOl5aM,2020,327560,Goteo (Remix),2020-01-23,0.5004338307388554,0.7157894736842105,0.182,0.675,0.8140000000000001,0.0,0.451,0.8565033891802021,0.03505115574081091,0.544,0.5923428861917773,4,2020-01-01,argentine hip hop,trap argentino,,,,,,,,,"argentine hip hop,trap argentino",1bAftSH8umNcGZ0uyV7LMg,3318270,0.797979797979798,NormalPeriod,0.0002847155709612404
62545,H.I.E.L.O.,Duki,55579,2020-03-06,6itjKRbqPMmx9fo4PDlLhm,2020,183907,H.I.E.L.O.,2020-03-05,0.2807140074946611,0.7052631578947368,0.28600000000000003,0.794,0.5670000000000001,0.0,0.19,0.5474485228290062,0.07616521409624857,0.482,0.4153587087754972,4,2020-01-01,argentine hip hop,trap argentino,,,,,,,,,"argentine hip hop,trap argentino",1bAftSH8umNcGZ0uyV7LMg,3318270,0.797979797979798,NormalPeriod,0.00015985219962379057
62549,Sin Culpa (feat. DrefQuila),Duki,41947,2019-01-08,3dLiBBKbeUIhzGNeuo5JGS,2019,2767288,Sin Culpa (feat. DrefQuila),2018-12-07,0.4105569956885552,0.06315789473684211,0.42,0.6409999999999999,0.652,1.74e-06,0.094,0.4867630131730401,0.4562334217506631,0.406,0.7642816292813115,4,2018-01-01,argentine hip hop,trap argentino,,,,,,,,,"argentine hip hop,trap argentino",1bAftSH8umNcGZ0uyV7LMg,3318270,0.797979797979798,NormalPeriod,0.003272737483955912
62610,She Don't Give a Fo,Duki,30443,2019-01-12,6EbcvJJg99tDUfO4RnC1XO,2019,57246,She Don't Give a Fo,2018-03-11,0.31576968020093216,0.0,0.3670000000000001,0.8390000000000001,0.542,0.0,0.161,0.7080828750479601,0.2591890867752937,0.395,0.4147550359026498,4,2018-01-01,argentine hip hop,trap argentino,,,,,,,,,"argentine hip hop,trap argentino",1bAftSH8umNcGZ0uyV7LMg,3318270,0.797979797979798,NormalPeriod,6.770207148895965e-05
62612,She Don't Give a Fo,Duki,29107,2019-01-19,6S3yaMAF7jB4GfjXdYLsD0,2019,110902,She Don't Give a Fo,2018-03-12,0.3158932480893987,0.021052631578947368,0.345,0.8540000000000001,0.556,0.0,0.165,0.7479856759176365,0.22129594543387648,0.342,0.4142530342504925,4,2018-01-01,argentine hip hop,trap argentino,,,,,,,,,"argentine hip hop,trap argentino",1bAftSH8umNcGZ0uyV7LMg,3318270,0.797979797979798,NormalPeriod,0.0001311584238596339
62616,She Don't Give a FO (feat. Khea),Duki,53176,2018-01-08,7ehmaSwhEZv4aaJzxsVMGY,2018,5192293,She Don't Give a FO (feat. Khea),2017-11-07,0.3158932480893987,0.0,0.345,0.8540000000000001,0.556,0.0,0.165,0.7479856759176365,0.22129594543387648,0.342,0.4142530342504925,4,2017-01-01,argentine hip hop,trap argentino,,,,,,,,,"argentine hip hop,trap argentino",1bAftSH8umNcGZ0uyV7LMg,3318270,0.797979797979798,NormalPeriod,0.00934368515878562
62677,Si Te Sentis Sola,Duki,20917,2018-02-27,2Z4VK9otSeq3MxWcEgptUa,2018,154182,Si Te Sentis Sola,2018-02-23,0.2319825930452769,0.021052631578947368,0.0395,0.851,0.657,0.0,0.123,0.7059726307711983,0.10193255020841227,0.388,0.5420537586579399,4,2018-01-01,argentine hip hop,trap argentino,,,,,,,,,"argentine hip hop,trap argentino",1bAftSH8umNcGZ0uyV7LMg,3318270,0.797979797979798,NormalPeriod,0.0002774550791243646
62684,MALA SANTA,Becky G,63022,2020-01-08,5e50NiIlOc2YJIftHzoehd,2020,3650583,MALA SANTA,2019-10-18,0.21998039031335204,0.8105263157894737,0.311,0.851,0.701,0.000211,0.163,0.8017649315769281,0.031072375899962118,0.527,0.27509690538222026,4,2019-01-01,dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton,,,,"dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton",4obzFoKoKRHIphyHzJ35G3,8998016,0.8282828282828283,NormalPeriod,0.0031730914128293985
62746,TE SUPERÉ,Becky G,38713,2020-02-07,2y6EbYibgxMVQ0T5YjZYWN,2020,300254,MALA SANTA,2019-10-18,0.4840234778988086,0.6842105263157895,0.055,0.738,0.7829999999999999,0.0,0.125,0.7424862514388029,0.08734369079196665,0.6990000000000001,0.770667852830908,4,2019-01-01,dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton,,,,"dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton",4obzFoKoKRHIphyHzJ35G3,8998016,0.8282828282828283,NormalPeriod,0.00026098116083586603
62754,Bubalu,Becky G,152663,2019-01-08,7dNwJbsT0sg1le5kVugGJb,2019,8277633,Bubalu,2018-11-06,0.36683008072206624,0.7578947368421053,0.616,0.8,0.355,0.0,0.118,0.3655838342499041,0.12561576354679801,0.253,0.5794115778102561,4,2018-01-01,dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton,,,,"dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton",4obzFoKoKRHIphyHzJ35G3,8998016,0.8282828282828283,NormalPeriod,0.009789555621796658
62815,Cuando Te Besé,Becky G,126651,2019-01-08,2XXMDz7SPZ4mSFN1PXfHUy,2019,4289867,Cuando Te Besé,2018-08-02,0.4363773118611742,0.7578947368421053,0.307,0.772,0.732,5.14e-06,0.106,0.7976723366159355,0.3596059113300492,0.295,0.2878629980301201,4,2018-01-01,dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton,,,,"dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton",4obzFoKoKRHIphyHzJ35G3,8998016,0.8282828282828283,NormalPeriod,0.005073417921114643
62876,Sin Pijama,Becky G,88230,2019-01-08,2ijef6ni2amuunRoKTlgww,2019,4824576,Sin Pijama,2018-04-20,0.2595597222408768,0.8,0.354,0.7909999999999999,0.745,2.93e-05,0.104,0.7988233789487147,0.04395604395604395,0.82,0.2495202389273685,4,2018-01-01,dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton,,,,"dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton",4obzFoKoKRHIphyHzJ35G3,8998016,0.8282828282828283,NormalPeriod,0.005705792356774604
62937,LBD,Becky G,34122,2019-01-18,3c0uKKorZypy13KkO1u8AD,2019,34122,LBD,2019-01-18,0.2997031684418358,0.5473684210526316,0.32,0.8740000000000001,0.584,2.05e-05,0.134,0.7218953830413096,0.022925350511557405,0.601,0.4274003939759802,4,2019-01-01,dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton,,,,"dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton",4obzFoKoKRHIphyHzJ35G3,8998016,0.8282828282828283,NormalPeriod,4.035443670031585e-05
62938,Mayores,Becky G,146282,2018-01-08,7JNh1cfm0eXjqFVOzKLyau,2018,7921828,Mayores,2017-07-14,0.2968799108162196,0.10526315789473684,0.141,0.743,0.855,0.0045,0.099,0.7808543291981073,0.038651004168245545,0.871,0.2684247315244329,4,2017-01-01,dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton,,,,"dance pop,latin,latin pop,latin viral pop,post-teen pop,rap latina,reggaeton",4obzFoKoKRHIphyHzJ35G3,8998016,0.8282828282828283,NormalPeriod,0.014255564297710542
62999,bad guy,Billie Eilish,62770,2020-01-08,2Fxmhks0bxGSBdJ92vM42m,2020,4130733,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.2744066726659772,0.9473684210526316,0.328,0.701,0.425,0.13,0.1,0.3339301700984781,0.6665403561955285,0.562,0.5107771493931498,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,NormalPeriod,0.0035904384069588395
63061,everything i wanted,Billie Eilish,61559,2020-01-08,3ZCTVFBt2Brf31RLEnCkWJ,2020,3787443,everything i wanted,2019-11-13,0.4123138087115361,0.9368421052631579,0.902,0.7040000000000001,0.225,0.657,0.106,0.11081979792812384,0.14437286851079953,0.243,0.41468513693842535,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,NormalPeriod,0.0032920502998783525
63123,when the party's over,Billie Eilish,35521,2020-01-27,43zdsphuZLzwA9k4DJhU0I,2020,107973,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.2797523269713779,0.9157894736842104,0.978,0.3670000000000001,0.111,3.97e-05,0.0897,0.13448011254636152,0.14020462296324362,0.198,0.1772574188218847,4,2019-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,NormalPeriod,9.385026970142267e-05
63126,No Time To Die,Billie Eilish,93702,2020-02-14,73SpzrcaHk0RQPFP73vqVR,2020,1136646,No Time To Die,2020-02-13,0.4038252320255732,0.8736842105263158,0.917,0.38,0.219,0.0104,0.0827,0.18634096431768776,0.02387267904509284,0.0517,0.11940013979792848,4,2020-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,NormalPeriod,0.000987974157011876
63147,when the party's over,Billie Eilish,36477,2019-01-08,14JzyD6FlBD5z0wV5P07YI,2019,1711230,when the party's over,2018-10-17,0.29010516701811884,0.07368421052631577,0.979,0.498,0.104,7.859999999999999e-05,0.0895,0.1347358997314235,0.07370215990905646,0.205,0.4400711698544831,3,2018-01-01,electropop,pop,,,,,,,,,"electropop,pop",6qqNVTkY8uBg9cP3Jd7DAH,32118037,0.9393939393939394,NormalPeriod,0.0020237888375441502
